run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR2603931	SAMEA4699637	ERX2620587	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603931/ERR2603931.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603931/CK-09.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603931/CK-09.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2603932	SAMEA4699638	ERX2620588	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603932/ERR2603932.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603932/CK-10.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603932/CK-10.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603935	SAMEA4699641	ERX2620591	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603935/ERR2603935.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603935/CK-13.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603935/CK-13.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2603938	SAMEA4699644	ERX2620594	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603938/ERR2603938.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603938/CR-01.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603938/CR-01.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2603940	SAMEA4699646	ERX2620596	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603940/ERR2603940.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603940/CT_1.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603940/CT_1.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603945	SAMEA4699651	ERX2620601	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603945/ERR2603945.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603945/JJ202.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603945/JJ202.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603962	SAMEA4699668	ERX2620618	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603962/ERR2603962.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603962/JJ298.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603962/JJ298.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603963	SAMEA4699669	ERX2620619	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603963/ERR2603963.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603963/JJ299.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603963/JJ299.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603966	SAMEA4699672	ERX2620622	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603966/ERR2603966.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603966/JJ416.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603966/JJ416.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603972	SAMEA4699678	ERX2620628	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603972/ERR2603972.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603972/JJ523.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603972/JJ523.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603973	SAMEA4699679	ERX2620629	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603973/ERR2603973.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603973/LU-01.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603973/LU-01.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603978	SAMEA4699684	ERX2620634	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603978/ERR2603978.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603978/LU-06.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603978/LU-06.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603979	SAMEA4699685	ERX2620635	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603979/ERR2603979.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603979/MX_1.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603979/MX_1.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603981	SAMEA4699687	ERX2620637	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603981/ERR2603981.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603981/PS_2.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603981/PS_2.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603986	SAMEA4699692	ERX2620642	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603986/ERR2603986.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603986/PS_6.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603986/PS_6.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603990	SAMEA4699696	ERX2620646	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603990/ERR2603990.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603990/PS-07.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603990/PS-07.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2604001	SAMEA4699707	ERX2620657	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2604001/ERR2604001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604001/PS-19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604001/PS-19.dedup.bam.bai		
ERR2604002	SAMEA4699708	ERX2620658	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2604002/ERR2604002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604002/PS_23.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604002/PS_23.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604010	SAMEA4699716	ERX2620666	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2604010/ERR2604010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604010/RM-85.Try1.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604010/RM-85.Try1.sort.hg19.dedup.bam.bai		
ERR2604012	SAMEA4699718	ERX2620668	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2604012/ERR2604012.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604012/SC-02.Run1.Wegmann.hg19.dedup.RG.sort.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604012/SC-02.Run1.Wegmann.hg19.dedup.RG.sort.bam.bai		
ERR2604016	SAMEA4699722	ERX2620672	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2604016/ERR2604016.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604016/SC-05.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604016/SC-05.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604018	SAMEA4699724	ERX2620674	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2604018/ERR2604018.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604018/SC-05.Run3.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604018/SC-05.Run3.AR.sort.hg19.dedup.bam.bai		
ERR2604020	SAMEA4699726	ERX2620676	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2604020/ERR2604020.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604020/SC-07.Wegmann.hg19.dedup.RG.sort.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604020/SC-07.Wegmann.hg19.dedup.RG.sort.bam.bai		
ERR2604022	SAMEA4699728	ERX2620678	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2604022/ERR2604022.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604022/SM-02.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604022/SM-02.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604023	SAMEA4699729	ERX2620679	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2604023/ERR2604023.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604023/SM-02.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604023/SM-02.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2604024	SAMEA4699730	ERX2620680	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2604024/ERR2604024.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604024/SM-02.Run3.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604024/SM-02.Run3.AR.sort.hg19.dedup.bam.bai		
ERR2604025	SAMEA4699731	ERX2620681	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2604025/ERR2604025.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604025/SN_1.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604025/SN_1.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604026	SAMEA4699732	ERX2620682	PRJEB25445	9606	Homo sapiens		ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604026/SN_2.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604026/SN_2.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604030	SAMEA4699736	ERX2620686	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2604030/ERR2604030.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604030/SN_10.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604030/SN_10.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604031	SAMEA4699737	ERX2620687	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2604031/ERR2604031.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604031/SN_11.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604031/SN_11.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604036	SAMEA4699742	ERX2620692	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2604036/ERR2604036.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604036/SN-13.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604036/SN-13.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2604037	SAMEA4699743	ERX2620693	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2604037/ERR2604037.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604037/SN_15.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604037/SN_15.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604038	SAMEA4699744	ERX2620694	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2604038/ERR2604038.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604038/SN_16.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604038/SN_16.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604042	SAMEA4699748	ERX2620698	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2604042/ERR2604042.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604042/SN-20.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604042/SN-20.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604043	SAMEA4699749	ERX2620699	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2604043/ERR2604043.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604043/SN_25.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604043/SN_25.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604047	SAMEA4699753	ERX2620703	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2604047/ERR2604047.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604047/SN-37.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604047/SN-37.dedup.bam.bai		
ERR2604051	SAMEA4699757	ERX2620707	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2604051/ERR2604051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604051/SN-41.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604051/SN-41.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604052	SAMEA4699758	ERX2620708	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2604052/ERR2604052.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604052/SN_43.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604052/SN_43.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604053	SAMEA4699759	ERX2620709	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2604053/ERR2604053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604053/SN_44.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604053/SN_44.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2888666	SAMEA5080125	ERX2893591	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR288/006/ERR2888666/ERR2888666.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR288/ERR2888666/SN-17.Run3.AR.hg19.dedup.RG.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR288/ERR2888666/SN-17.Run3.AR.hg19.dedup.RG.bam.bai		
ERR2603926	SAMEA4699632	ERX2620582	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603926/ERR2603926.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603926/CK-04.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603926/CK-04.dedup.bam.bai		
ERR2603927	SAMEA4699633	ERX2620583	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603927/ERR2603927.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603927/CK-07.Run1.Wegmann.hg19.dedup.RG.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603927/CK-07.Run1.Wegmann.hg19.dedup.RG.bam.bai		
ERR2603930	SAMEA4699636	ERX2620586	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603930/ERR2603930.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603930/CK-09.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603930/CK-09.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603933	SAMEA4699639	ERX2620589	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603933/ERR2603933.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603933/CK-10.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603933/CK-10.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2603934	SAMEA4699640	ERX2620590	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603934/ERR2603934.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603934/CK-13.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603934/CK-13.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603936	SAMEA4699642	ERX2620592	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603936/ERR2603936.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603936/CK-13.Run3.HiCov.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603936/CK-13.Run3.HiCov.sort.hg19.dedup.bam.bai		
ERR2603939	SAMEA4699645	ERX2620595	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603939/ERR2603939.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603939/CR-01.Run3.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603939/CR-01.Run3.AR.sort.hg19.dedup.bam.bai		
ERR2603941	SAMEA4699647	ERX2620597	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603941/ERR2603941.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603941/CT-01.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603941/CT-01.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2603946	SAMEA4699652	ERX2620602	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603946/ERR2603946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603946/JJ220.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603946/JJ220.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603948	SAMEA4699654	ERX2620604	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603948/ERR2603948.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603948/JJ224.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603948/JJ224.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603949	SAMEA4699655	ERX2620605	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603949/ERR2603949.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603949/JJ229.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603949/JJ229.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603950	SAMEA4699656	ERX2620606	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603950/ERR2603950.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603950/JJ239.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603950/JJ239.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
