run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR2684402	SAMEA4778688	ERX2699016	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/002/ERR2684402/ERR2684402.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684402/scy193_ATGGAGA_merged.170411.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684402/scy193_ATGGAGA_merged.170411.hs37d5.fa.cons.90perc.bam.bai		
ERR2684404	SAMEA4778690	ERX2699018	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/004/ERR2684404/ERR2684404.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684404/scy300_CATGCTC_merged.170411.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684404/scy300_CATGCTC_merged.170411.hs37d5.fa.cons.90perc.bam.bai		
ERR2684407	SAMEA4778693	ERX2699021	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/007/ERR2684407/ERR2684407.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684407/scy304_CATGCTC_merged.160927.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684407/scy304_CATGCTC_merged.160927.hs37d5.fa.cons.90perc.bam.bai		
ERR2684409	SAMEA4778695	ERX2699023	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/009/ERR2684409/ERR2684409.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684409/scy311_TTGAAGT_merged.160927.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684409/scy311_TTGAAGT_merged.160927.hs37d5.fa.cons.90perc.bam.bai		
ERR2684410	SAMEA4778696	ERX2699024	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/000/ERR2684410/ERR2684410.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684410/scy332_TTGGATC_merged.151229.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684410/scy332_TTGGATC_merged.151229.hs37d5.fa.cons.90perc.bam.bai		
ERR2684411	SAMEA4778697	ERX2699025	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/001/ERR2684411/ERR2684411.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684411/tem001_CGACGGT_merged.160927.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684411/tem001_CGACGGT_merged.160927.hs37d5.fa.cons.90perc.bam.bai		
ERR2684412	SAMEA4778698	ERX2699026	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/002/ERR2684412/ERR2684412.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684412/tem002_AACCAAG_merged.160927.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684412/tem002_AACCAAG_merged.160927.hs37d5.fa.cons.90perc.bam.bai		
ERR2684413	SAMEA4778699	ERX2699027	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/003/ERR2684413/ERR2684413.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684413/tem003_CTCGCGC_merged.160927.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684413/tem003_CTCGCGC_merged.160927.hs37d5.fa.cons.90perc.bam.bai		
ERR2684379	SAMEA4778664	ERX2698993	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/009/ERR2684379/ERR2684379.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684379/chy001_CGGCGTA_merged.160927.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684379/chy001_CGGCGTA_merged.160927.hs37d5.fa.cons.90perc.bam.bai		
ERR2684381	SAMEA4778666	ERX2698995	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/001/ERR2684381/ERR2684381.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684381/cim357_TCGCAGG_merged.170411.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684381/cim357_TCGCAGG_merged.170411.hs37d5.fa.cons.90perc.bam.bai		
ERR2684384	SAMEA4778670	ERX2698998	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/004/ERR2684384/ERR2684384.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684384/kzb001_GGATCAA_merged.160927.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684384/kzb001_GGATCAA_merged.160927.hs37d5.fa.cons.90perc.bam.bai		
ERR2684386	SAMEA4778672	ERX2699000	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/006/ERR2684386/ERR2684386.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684386/kzb003_ATGGAGA_merged.160927.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684386/kzb003_ATGGAGA_merged.160927.hs37d5.fa.cons.90perc.bam.bai		
ERR2684389	SAMEA4778675	ERX2699003	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/009/ERR2684389/ERR2684389.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684389/kzb006_ATACTGA_merged.160927.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684389/kzb006_ATACTGA_merged.160927.hs37d5.fa.cons.90perc.bam.bai		
ERR2684395	SAMEA4778681	ERX2699009	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/005/ERR2684395/ERR2684395.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684395/mur003_CTCGATG_merged.170411.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684395/mur003_CTCGATG_merged.170411.hs37d5.fa.cons.90perc.bam.bai		
ERR2684403	SAMEA4778689	ERX2699017	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/003/ERR2684403/ERR2684403.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684403/scy197_GCTCGAA_merged.170411.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684403/scy197_GCTCGAA_merged.170411.hs37d5.fa.cons.90perc.bam.bai		
ERR2684382	SAMEA4778667	ERX2698996	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/002/ERR2684382/ERR2684382.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684382/cim358_CTCTGCA_merged.170411.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684382/cim358_CTCTGCA_merged.170411.hs37d5.fa.cons.90perc.bam.bai		
ERR2684385	SAMEA4778671	ERX2698999	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/005/ERR2684385/ERR2684385.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684385/kzb002_DR_AGCAGGT_merged.170411.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684385/kzb002_DR_AGCAGGT_merged.170411.hs37d5.fa.cons.90perc.bam.bai		
ERR2684390	SAMEA4778676	ERX2699004	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/000/ERR2684390/ERR2684390.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684390/kzb007_TACTTAG_merged.160927.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684390/kzb007_TACTTAG_merged.160927.hs37d5.fa.cons.90perc.bam.bai		
ERR2684393	SAMEA4778679	ERX2699007	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/003/ERR2684393/ERR2684393.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684393/mur001_AATAGTA_merged.170127.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684393/mur001_AATAGTA_merged.170127.hs37d5.fa.cons.90perc.bam.bai		
ERR2684394	SAMEA4778680	ERX2699008	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/004/ERR2684394/ERR2684394.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684394/mur002_CAGTACT_merged.170127.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684394/mur002_CAGTACT_merged.170127.hs37d5.fa.cons.90perc.bam.bai		
ERR2684399	SAMEA4778685	ERX2699013	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/009/ERR2684399/ERR2684399.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684399/scy010_GATCTCG_merged.170425.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684399/scy010_GATCTCG_merged.170425.hs37d5.fa.cons.90perc.bam.bai		
ERR2684401	SAMEA4778687	ERX2699015	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/001/ERR2684401/ERR2684401.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684401/scy192_GCAAGAT_merged.170411.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684401/scy192_GCAAGAT_merged.170411.hs37d5.fa.cons.90perc.bam.bai		
ERR2684405	SAMEA4778691	ERX2699019	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/005/ERR2684405/ERR2684405.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684405/scy301_ACGCAAC_merged.170411.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684405/scy301_ACGCAAC_merged.170411.hs37d5.fa.cons.90perc.bam.bai		
ERR2684406	SAMEA4778692	ERX2699020	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/006/ERR2684406/ERR2684406.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684406/scy303_GATCTCG_merged.170411.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684406/scy303_GATCTCG_merged.170411.hs37d5.fa.cons.90perc.bam.bai		
ERR2684408	SAMEA4778694	ERX2699022	PRJEB27628	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/008/ERR2684408/ERR2684408.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684408/scy305_TCGCAGG_merged.170411.hs37d5.fa.cons.90perc.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684408/scy305_TCGCAGG_merged.170411.hs37d5.fa.cons.90perc.bam.bai		
