run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR3555239	SAMEA5770273	ERX3557933	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/009/ERR3555239/ERR3555239.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555239/R133.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555239/R133.bam.bai		
ERR3555242	SAMEA5770276	ERX3557936	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/002/ERR3555242/ERR3555242.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555242/R137.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555242/R137.bam.bai		
ERR3555244	SAMEA5770268	ERX3557938	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/004/ERR3555244/ERR3555244.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555244/R1544.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555244/R1544.bam.bai		
ERR3555248	SAMEA5770244	ERX3557942	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/008/ERR3555248/ERR3555248.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555248/R1550.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555248/R1550.bam.bai		
ERR3555249	SAMEA5770238	ERX3557943	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/009/ERR3555249/ERR3555249.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555249/R1551.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555249/R1551.bam.bai		
ERR3555257	SAMEA5770288	ERX3557951	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/007/ERR3555257/ERR3555257.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555257/R33.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555257/R33.bam.bai		
ERR3555259	SAMEA5770260	ERX3557953	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/009/ERR3555259/ERR3555259.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555259/R37.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555259/R37.bam.bai		
ERR3555324	SAMEA5770265	ERX3558018	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/004/ERR3555324/ERR3555324.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555324/R44.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555324/R44.bam.bai		
ERR3555629	SAMEA5770266	ERX3558323	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/009/ERR3555629/ERR3555629.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555629/R45.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555629/R45.bam.bai		
ERR3555791	SAMEA5770219	ERX3558485	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/001/ERR3555791/ERR3555791.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555791/R473.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555791/R473.bam.bai		
ERR3556084	SAMEA5770310	ERX3558778	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/004/ERR3556084/ERR3556084.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3556084/R56.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3556084/R56.bam.bai		
ERR3556085	SAMEA5770301	ERX3558779	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/005/ERR3556085/ERR3556085.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3556085/R58.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3556085/R58.bam.bai		
ERR3556086	SAMEA5770298	ERX3558780	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/006/ERR3556086/ERR3556086.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3556086/R59.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3556086/R59.bam.bai		
ERR3556088	SAMEA5770202	ERX3558782	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/008/ERR3556088/ERR3556088.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3556088/R6.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3556088/R6.bam.bai		
ERR3556090	SAMEA5770305	ERX3558784	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/000/ERR3556090/ERR3556090.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3556090/R62.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3556090/R62.bam.bai		
ERR3556095	SAMEA5770246	ERX3558789	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/005/ERR3556095/ERR3556095.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3556095/R66.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3556095/R66.bam.bai		
ERR3559044	SAMEA5770247	ERX3558795	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/004/ERR3559044/ERR3559044.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3559044/R67.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3559044/R67.bam.bai		
ERR3559063	SAMEA5770191	ERX3558814	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/003/ERR3559063/ERR3559063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3559063/R7.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3559063/R7.bam.bai		
ERR3559069	SAMEA5770251	ERX3558820	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/009/ERR3559069/ERR3559069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3559069/R71.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3559069/R71.bam.bai		
ERR3559072	SAMEA5770234	ERX3558823	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/002/ERR3559072/ERR3559072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3559072/R75.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3559072/R75.bam.bai		
ERR3559881	SAMEA5770197	ERX3559632	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/001/ERR3559881/ERR3559881.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3559881/R9.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3559881/R9.bam.bai		
ERR3559882	SAMEA5770321	ERX3559633	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/002/ERR3559882/ERR3559882.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3559882/R970.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3559882/R970.bam.bai		
ERR3562750	SAMEA5770220	ERX3561250	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR356/000/ERR3562750/ERR3562750.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR356/ERR3562750/R474.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR356/ERR3562750/R474.bam.bai		
ERR3562832	SAMEA5770221	ERX3561332	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR356/002/ERR3562832/ERR3562832.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR356/ERR3562832/R475.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR356/ERR3562832/R475.bam.bai		
ERR3562833	SAMEA5770222	ERX3561333	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR356/003/ERR3562833/ERR3562833.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR356/ERR3562833/R435.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR356/ERR3562833/R435.bam.bai		
ERR3610812	SAMEA5770190	ERX3606319	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR361/002/ERR3610812/ERR3610812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR361/ERR3610812/R-11.bam		
ERR3545988	SAMEA5770218	ERX3552854	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR354/008/ERR3545988/ERR3545988.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3545988/R1021.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3545988/R1021.bam.bai		
ERR3545990	SAMEA5770200	ERX3552856	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR354/000/ERR3545990/ERR3545990.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3545990/R17.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3545990/R17.bam.bai		
ERR3545991	SAMEA5770199	ERX3552857	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR354/001/ERR3545991/ERR3545991.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3545991/R19.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3545991/R19.bam.bai		
ERR3545995	SAMEA5770280	ERX3552861	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR354/005/ERR3545995/ERR3545995.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3545995/R105.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3545995/R105.bam.bai		
ERR3545996	SAMEA5770237	ERX3552862	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR354/006/ERR3545996/ERR3545996.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3545996/R81.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3545996/R81.bam.bai		
ERR3546001	SAMEA5770206	ERX3552867	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR354/001/ERR3546001/ERR3546001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3546001/R5.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3546001/R5.bam.bai		
ERR3546002	SAMEA5770248	ERX3552868	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR354/002/ERR3546002/ERR3546002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3546002/R68.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3546002/R68.bam.bai		
ERR3546003	SAMEA5770323	ERX3552869	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR354/003/ERR3546003/ERR3546003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3546003/R969.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3546003/R969.bam.bai		
ERR3546005	SAMEA5770192	ERX3552871	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR354/005/ERR3546005/ERR3546005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3546005/R15.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3546005/R15.bam.bai		
ERR3546007	SAMEA5770224	ERX3552873	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR354/007/ERR3546007/ERR3546007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3546007/R42.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3546007/R42.bam.bai		
ERR3546009	SAMEA5770204	ERX3552875	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR354/009/ERR3546009/ERR3546009.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3546009/R1014.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR354/ERR3546009/R1014.bam.bai		
ERR3550221	SAMEA5770229	ERX3556826	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/001/ERR3550221/ERR3550221.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3550221/R113.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3550221/R113.bam.bai		
ERR3550241	SAMEA5770295	ERX3556846	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/001/ERR3550241/ERR3550241.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3550241/R104.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3550241/R104.bam.bai		
ERR3550682	SAMEA5770198	ERX3557287	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/002/ERR3550682/ERR3550682.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3550682/R18.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3550682/R18.bam.bai		
ERR3550708	SAMEA5770193	ERX3557313	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/008/ERR3550708/ERR3550708.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3550708/R2.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3550708/R2.bam.bai		
ERR3551355	SAMEA5770201	ERX3557645	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/005/ERR3551355/ERR3551355.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3551355/R16.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3551355/R16.bam.bai		
ERR3555029	SAMEA5770233	ERX3557723	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/009/ERR3555029/ERR3555029.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555029/R131.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555029/R131.bam.bai		
ERR3555030	SAMEA5770291	ERX3557724	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/000/ERR3555030/ERR3555030.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555030/R118.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555030/R118.bam.bai		
ERR3555036	SAMEA5770232	ERX3557730	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/006/ERR3555036/ERR3555036.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555036/R116.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555036/R116.bam.bai		
ERR3555041	SAMEA5770281	ERX3557735	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/001/ERR3555041/ERR3555041.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555041/R106.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555041/R106.bam.bai		
ERR3555043	SAMEA5770293	ERX3557737	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/003/ERR3555043/ERR3555043.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555043/R121.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555043/R121.bam.bai		
ERR3555044	SAMEA5770320	ERX3557738	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/004/ERR3555044/ERR3555044.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555044/R1224.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555044/R1224.bam.bai		
ERR3555046	SAMEA5770296	ERX3557740	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/006/ERR3555046/ERR3555046.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555046/R1283.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555046/R1283.bam.bai		
ERR3555087	SAMEA5770315	ERX3557781	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/007/ERR3555087/ERR3555087.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555087/R1289.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555087/R1289.bam.bai		
ERR3555111	SAMEA5770272	ERX3557931	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/001/ERR3555111/ERR3555111.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555111/R130.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555111/R130.bam.bai		
ERR3555243	SAMEA5770267	ERX3557937	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/003/ERR3555243/ERR3555243.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555243/R1543.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555243/R1543.bam.bai		
ERR3555246	SAMEA5770242	ERX3557940	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/006/ERR3555246/ERR3555246.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555246/R1548.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555246/R1548.bam.bai		
ERR3555251	SAMEA5770209	ERX3557945	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/001/ERR3555251/ERR3555251.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555251/R27.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555251/R27.bam.bai		
ERR3555252	SAMEA5770210	ERX3557946	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/002/ERR3555252/ERR3555252.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555252/R28.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555252/R28.bam.bai		
ERR3555254	SAMEA5770286	ERX3557948	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/004/ERR3555254/ERR3555254.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555254/R30.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555254/R30.bam.bai		
ERR3555255	SAMEA5770277	ERX3557949	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/005/ERR3555255/ERR3555255.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555255/R31.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555255/R31.bam.bai		
ERR3555284	SAMEA5770226	ERX3557978	PRJEB32566	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR355/004/ERR3555284/ERR3555284.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555284/R39.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR355/ERR3555284/R39.bam.bai		
