run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR844316	SAMEA3325406	ERX925304	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844316/ERR844316.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844316/RISE516.hg19.flt.sort.rmdup.realign.md.bam		
ERR844318	SAMEA3325408	ERX925306	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844318/ERR844318.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844318/RISE524.hg19.flt.sort.rmdup.realign.md.bam		
ERR844319	SAMEA3325409	ERX925307	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844319/ERR844319.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844319/RISE525.hg19.flt.sort.rmdup.realign.md.bam		
ERR844321	SAMEA3325411	ERX925309	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844321/ERR844321.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844321/RISE547.hg19.flt.sort.rmdup.realign.md.bam		
ERR844326	SAMEA3325416	ERX925314	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844326/ERR844326.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844326/RISE554.hg19.flt.sort.rmdup.realign.md.bam		
ERR844328	SAMEA3325418	ERX925316	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844328/ERR844328.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844328/RISE559.hg19.flt.sort.rmdup.realign.md.bam		
ERR844332	SAMEA3325422	ERX925320	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844332/ERR844332.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844332/RISE564.hg19.flt.sort.rmdup.realign.md.bam		
ERR844336	SAMEA3325426	ERX925324	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844336/ERR844336.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844336/RISE569.hg19.flt.sort.rmdup.realign.md.bam		
ERR844342	SAMEA3325432	ERX925330	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844342/ERR844342.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844342/RISE600.hg19.flt.sort.rmdup.realign.md.bam		
ERR844344	SAMEA3325434	ERX925332	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844344/ERR844344.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844344/RISE602.hg19.flt.sort.rmdup.realign.md.bam		
ERR844243	SAMEA3325333	ERX925231	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844243/ERR844243.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844243/RISE00.hg19.flt.sort.rmdup.realign.md.bam		
ERR844250	SAMEA3325340	ERX925238	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844250/ERR844250.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844250/RISE94.hg19.flt.sort.rmdup.realign.md.bam		
ERR844251	SAMEA3325341	ERX925239	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844251/ERR844251.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844251/RISE97.hg19.flt.sort.rmdup.realign.md.bam		
ERR844252	SAMEA3325342	ERX925240	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844252/ERR844252.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844252/RISE98.hg19.flt.sort.rmdup.realign.md.bam		
ERR844253	SAMEA3325343	ERX925241	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844253/ERR844253.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844253/RISE109.hg19.flt.sort.rmdup.realign.md.bam		
ERR844254	SAMEA3325344	ERX925242	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844254/ERR844254.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844254/RISE139.hg19.flt.sort.rmdup.realign.md.bam		
ERR844255	SAMEA3325345	ERX925243	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844255/ERR844255.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844255/RISE145.hg19.flt.sort.rmdup.realign.md.bam		
ERR844256	SAMEA3325346	ERX925244	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844256/ERR844256.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844256/RISE150.hg19.flt.sort.rmdup.realign.md.bam		
ERR844258	SAMEA3325348	ERX925246	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844258/ERR844258.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844258/RISE174.hg19.flt.sort.rmdup.realign.md.bam		
ERR844260	SAMEA3325350	ERX925248	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844260/ERR844260.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844260/RISE179.hg19.flt.sort.rmdup.realign.md.bam		
ERR844261	SAMEA3325351	ERX925249	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844261/ERR844261.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844261/RISE207.hg19.flt.sort.rmdup.realign.md.bam		
ERR844265	SAMEA3325355	ERX925253	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844265/ERR844265.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844265/RISE254.hg19.flt.sort.rmdup.realign.md.bam		
ERR844267	SAMEA3325357	ERX925255	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844267/ERR844267.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844267/RISE349.hg19.flt.sort.rmdup.realign.md.bam		
ERR844269	SAMEA3325359	ERX925257	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844269/ERR844269.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844269/RISE373.hg19.flt.sort.rmdup.realign.md.bam		
ERR844271	SAMEA3325361	ERX925259	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844271/ERR844271.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844271/RISE386.hg19.flt.sort.rmdup.realign.md.bam		
ERR844276	SAMEA3325366	ERX925264	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844276/ERR844276.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844276/RISE396.hg19.flt.sort.rmdup.realign.md.bam		
ERR844277	SAMEA3325367	ERX925265	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844277/ERR844277.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844277/RISE397.hg19.flt.sort.rmdup.realign.md.bam		
ERR844281	SAMEA3325371	ERX925269	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844281/ERR844281.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844281/RISE413.hg19.flt.sort.rmdup.realign.md.bam		
ERR844282	SAMEA3325372	ERX925270	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844282/ERR844282.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844282/RISE416.hg19.flt.sort.rmdup.realign.md.bam		
ERR844284	SAMEA3325374	ERX925272	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844284/ERR844284.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844284/RISE431.hg19.flt.sort.rmdup.realign.md.bam		
ERR844285	SAMEA3325375	ERX925273	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844285/ERR844285.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844285/RISE434.hg19.flt.sort.rmdup.realign.md.bam		
ERR844286	SAMEA3325376	ERX925274	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844286/ERR844286.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844286/RISE435.hg19.flt.sort.rmdup.realign.md.bam		
ERR844287	SAMEA3325377	ERX925275	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844287/ERR844287.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844287/RISE436.hg19.flt.sort.rmdup.realign.md.bam		
ERR844290	SAMEA3325380	ERX925278	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844290/ERR844290.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844290/RISE479.hg19.flt.sort.rmdup.realign.md.bam		
ERR844293	SAMEA3325383	ERX925281	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844293/ERR844293.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844293/RISE484.hg19.flt.sort.rmdup.realign.md.bam		
ERR844294	SAMEA3325384	ERX925282	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844294/ERR844294.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844294/RISE486.hg19.flt.sort.rmdup.realign.md.bam		
ERR844296	SAMEA3325386	ERX925284	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844296/ERR844296.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844296/RISE489.hg19.flt.sort.rmdup.realign.md.bam		
ERR844306	SAMEA3325396	ERX925294	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844306/ERR844306.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844306/RISE503.hg19.flt.sort.rmdup.realign.md.bam		
ERR844307	SAMEA3325397	ERX925295	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844307/ERR844307.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844307/RISE504.hg19.flt.sort.rmdup.realign.md.bam		
ERR844309	SAMEA3325399	ERX925297	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844309/ERR844309.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844309/RISE507.hg19.flt.sort.rmdup.realign.md.bam		
ERR844311	SAMEA3325401	ERX925299	PRJEB9021	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR844/ERR844311/ERR844311.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR844/ERR844311/RISE509.hg19.flt.sort.rmdup.realign.md.bam		
