run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR3350437	SAMEA5684463	ERX3374945	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/007/ERR3350437/ERR3350437.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350437/NEO246.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350437/NEO246.sort.rmdup.realign.md.bam.bai		
ERR3350442	SAMEA5684467	ERX3374950	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/002/ERR3350442/ERR3350442.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350442/NEO250.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350442/NEO250.sort.rmdup.realign.md.bam.bai		
ERR3374070	SAMEA5714029	ERX3398222	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/000/ERR3374070/ERR3374070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR337/ERR3374070/DA238.realigned.calmd.readsadded.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR337/ERR3374070/DA238.realigned.calmd.readsadded.bam.bai		
ERR3350383	SAMEA5684457	ERX3374891	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/003/ERR3350383/ERR3350383.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350383/M0831.sort.rmdup.uniq.rg.realn.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350383/M0831.sort.rmdup.uniq.rg.realn.md.bam.bai		
ERR3350400	SAMEA5684459	ERX3374908	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/000/ERR3350400/ERR3350400.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350400/NEO233.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350400/NEO233.sort.rmdup.realign.md.bam.bai		
ERR3350404	SAMEA5684445	ERX3374912	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/004/ERR3350404/ERR3350404.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350404/NEO235.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350404/NEO235.sort.rmdup.realign.md.bam.bai		
ERR3350434	SAMEA5684460	ERX3374942	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/004/ERR3350434/ERR3350434.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350434/NEO241.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350434/NEO241.sort.rmdup.realign.md.bam.bai		
ERR3350435	SAMEA5684461	ERX3374943	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/005/ERR3350435/ERR3350435.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350435/NEO242.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350435/NEO242.sort.rmdup.realign.md.bam.bai		
ERR3350436	SAMEA5684462	ERX3374944	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/006/ERR3350436/ERR3350436.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350436/NEO243.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350436/NEO243.sort.rmdup.realign.md.bam.bai		
ERR3350438	SAMEA5684464	ERX3374946	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/008/ERR3350438/ERR3350438.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350438/NEO247.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350438/NEO247.sort.rmdup.realign.md.bam.bai		
ERR3350441	SAMEA5684466	ERX3374949	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/001/ERR3350441/ERR3350441.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350441/NEO249.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350441/NEO249.sort.rmdup.realign.md.bam.bai		
ERR3350443	SAMEA5684468	ERX3374951	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/003/ERR3350443/ERR3350443.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350443/NEO251.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350443/NEO251.sort.rmdup.realign.md.bam.bai		
ERR3350445	SAMEA5684471	ERX3374953	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/005/ERR3350445/ERR3350445.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350445/NEO299.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350445/NEO299.sort.rmdup.realign.md.bam.bai		
ERR3350997	SAMEA5684442	ERX3375505	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/007/ERR3350997/ERR3350997.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350997/Yana_old.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3350997/Yana_old.sort.rmdup.realign.md.bam.bai		
ERR3351000	SAMEA5684443	ERX3375507	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR335/000/ERR3351000/ERR3351000.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3351000/Yana_old2.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR335/ERR3351000/Yana_old2.sort.rmdup.realign.md.bam.bai		
ERR3374071	SAMEA5714028	ERX3398223	PRJEB29700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3374071/ERR3374071.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR337/ERR3374071/DA236.realigned.calmd.readsadded.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR337/ERR3374071/DA236.realigned.calmd.readsadded.bam.bai		
